"lat","lon","region"
"-23.7502912","-46.6012142","3"
"-23.7492355","-46.6027377","3"
"-23.7549889","-46.6029665","1"
"-23.7550923","-46.6035087","1"
"-23.7552061","-46.6041056","1"
"-23.7534484","-46.6023515","2"
"-23.7544549","-46.6013001","2"
"-23.7543862","-46.6011767","2"
"-23.7547348","-46.6008012","2"
"-23.7550923","-46.6035087","1"
"-23.7563403","-46.6032312","1"
"-23.7564726","-46.6032431","1"
"-23.7565364","-46.6032619","1"
"-23.7566076","-46.6032994","1"
"-23.7566938","-46.6033922","1"
"-23.7529547","-46.601594","2"
"-23.7534484","-46.6010694","2"
"-23.7537921","-46.6007046","2"
"-23.7538804","-46.6006939","2"
"-23.7540376","-46.6008173","2"
"-23.7543862","-46.6011767","2"
"-23.7544549","-46.6013001","2"
"-23.7544696","-46.5990094","3"
"-23.7540523","-46.5984408","3"
"-23.7534484","-46.5976523","3"
"-23.7533365","-46.5975726","3"
"-23.7532225","-46.5974913","3"
"-23.7526677","-46.5972285","3"
"-23.7520807","-46.5970343","3"
"-23.7519971","-46.5970418","3"
"-23.7519185","-46.5970901","3"
"-23.7517712","-46.5972511","3"
"-23.7516976","-46.5972779","3"
"-23.7515895","-46.5971921","3"
"-23.7507108","-46.5966695","4"
"-23.7513223","-46.598135","4"
"-23.7516415","-46.598988","4"
"-23.7519776","-46.5997969","4"
"-23.7521691","-46.6002529","4"
"-23.7525891","-46.6009782","4"
"-23.7513223","-46.598135","4"
"-23.7532225","-46.597722","4"
"-23.7533365","-46.5975726","4"
"-23.7547653","-46.6030661","2"
"-23.7551914","-46.6025768","2"
"-23.7553976","-46.6023515","2"
"-23.7557217","-46.6020028","2"
"-23.7558935","-46.601874","2"
"-23.7566224","-46.6015887","2"
"-23.7567233","-46.6015307","2"
"-23.7567773","-46.6014342","2"
"-23.7567527","-46.6013001","2"
"-23.7565684","-46.6010898","2"
"-23.7540081","-46.5993689","3"
"-23.7541849","-46.5992133","3"
"-23.7544696","-46.5990094","3"
"-23.7549263","-46.5987359","3"
"-23.7540965","-46.6030489","2"
"-23.7541407","-46.6029684","2"
"-23.7555596","-46.6014342","2"
"-23.7564041","-46.6005222","2"
"-23.7565357","-46.6048961","0"
"-23.7561194","-46.6055058","0"
"-23.7574387","-46.602781","0"
"-23.7566938","-46.6033922","0"
"-23.7595022","-46.6048674","0"
"-23.7595968","-46.604708","0"
"-23.7597478","-46.6044412","0"
"-23.7598337","-46.6042977","0"
"-23.7597269","-46.6055194","0"
"-23.7601749","-46.6069381","0"
"-23.7602191","-46.6071151","0"
"-23.7604596","-46.6079197","0"
"-23.760494","-46.6080378","0"
"-23.7605087","-46.6084562","0"
"-23.7608152","-46.6094606","0"
"-23.7608917","-46.6097115","0"
"-23.7608868","-46.6101406","0"
"-23.7586479","-46.6042719","0"
"-23.7586479","-46.6041432","0"
"-23.7585792","-46.6037999","0"
"-23.7585743","-46.6035853","0"
"-23.7586332","-46.6032795","0"
"-23.7586872","-46.6032152","0"
"-23.75881","-46.6032152","0"
"-23.7590211","-46.6032742","0"
"-23.7590702","-46.6033332","0"
"-23.7590849","-46.6034458","0"
"-23.7590898","-46.6037784","0"
"-23.7591635","-46.6039018","0"
"-23.7593353","-46.6040466","0"
"-23.7595022","-46.6041754","0"
"-23.7596446","-46.6042451","0"
"-23.7598337","-46.6042977","0"
"-23.7603909","-46.6056345","0"
"-23.7606364","-46.6063802","0"
"-23.7605087","-46.6084562","0"
"-23.7613139","-46.6084562","0"
"-23.7615398","-46.6085098","0"
"-23.7620602","-46.6087781","0"
"-23.758529","-46.6058466","0"
"-23.7585805","-46.6059137","0"
"-23.7586051","-46.6059432","0"
"-23.7586689","-46.6060344","0"
"-23.7587205","-46.6061283","0"
"-23.7587646","-46.6062624","0"
"-23.7587903","-46.6064016","0"
"-23.7588198","-46.6066806","0"
"-23.7588001","-46.6069649","0"
"-23.7587363","-46.6072385","0"
"-23.7586185","-46.6075389","0"
"-23.7584712","-46.6077803","0"
"-23.7584243","-46.6078865","0"
"-23.7585547","-46.608086","0"
"-23.7586037","-46.6082631","0"
"-23.7557904","-46.6040681","1"
"-23.7558002","-46.6042129","1"
"-23.7560064","-46.6044436","1"
"-23.7561488","-46.6045723","1"
"-23.7564778","-46.6047923","1"
"-23.7557904","-46.6040681","1"
"-23.7556284","-46.6042129","1"
"-23.7551521","-46.6048674","1"
"-23.7550785","-46.6049103","1"
"-23.7604596","-46.6079197","0"
"-23.7606477","-46.6079249","0"
"-23.7612305","-46.6079412","0"
"-23.7615467","-46.6080121","0"
"-23.7622096","-46.6083286","0"
"-23.7608868","-46.6101406","0"
"-23.7623057","-46.6104571","0"
"-23.7626444","-46.6104732","0"
"-23.7595808","-46.6050444","0"
"-23.7600423","-46.6050605","0"
"-23.7601749","-46.6069381","0"
"-23.7603489","-46.606819","0"
"-23.7605038","-46.6067074","0"
"-23.760764","-46.606466","0"
"-23.7614023","-46.605774","0"
"-23.7615643","-46.6057203","0"
"-23.7567663","-46.6055811","0"
"-23.7568264","-46.6056881","0"
"-23.7571063","-46.6060154","0"
"-23.7577396","-46.6066537","0"
"-23.7578329","-46.60682","0"
"-23.7580117","-46.6074019","0"
"-23.7580637","-46.6075711","0"
"-23.7611175","-46.6134344","0"
"-23.7614858","-46.6133593","0"
"-23.760764","-46.606466","0"
"-23.7609752","-46.6068951","0"
"-23.7610733","-46.6071151","0"
"-23.761201","-46.6073458","0"
"-23.7572143","-46.6053073","0"
"-23.7574205","-46.6055326","0"
"-23.7577544","-46.6058652","0"
"-23.7580686","-46.6061656","0"
"-23.758211","-46.606348","0"
"-23.7582993","-46.6065518","0"
"-23.7582895","-46.6067986","0"
"-23.7582453","-46.6070668","0"
"-23.7581471","-46.6072921","0"
"-23.7580117","-46.6074019","0"
"-23.6004378","-46.5968256","67"
"-23.6003334","-46.5970024","67"
"-23.6002526","-46.5971671","67"
"-23.600122","-46.5975147","67"
"-23.6000666","-46.5977043","67"
"-23.6000333","-46.5978863","67"
"-23.6000147","-46.5980627","67"
"-23.6000074","-46.5982368","67"
"-23.6000155","-46.5990884","67"
"-23.5901143","-46.5764175","67"
"-23.5900875","-46.5764029","67"
"-23.5900629","-46.5763842","67"
"-23.5900411","-46.5763619","67"
"-23.5900224","-46.5763363","67"
"-23.588785","-46.5735664","67"
"-23.5888828","-46.5724284","67"
"-23.5889252","-46.5719129","67"
"-23.5863892","-46.5759698","67"
"-23.5865218","-46.5759601","67"
"-23.5867716","-46.5758651","67"
"-23.5871058","-46.5757381","67"
"-23.5906542","-46.5711439","67"
"-23.5906015","-46.5710976","67"
"-23.5900723","-46.5706306","67"
"-23.5845615","-46.5756852","67"
"-23.5845917","-46.5758282","67"
"-23.5847054","-46.5763668","67"
"-23.584777","-46.5767111","67"
"-23.5850532","-46.5780296","67"
"-23.5843688","-46.5747386","67"
"-23.5851681","-46.5742965","67"
"-23.5859564","-46.5738753","67"
"-23.5866558","-46.573499","67"
"-23.6628053","-46.5793489","53"
"-23.6633781","-46.579654","53"
"-23.6636147","-46.5797785","53"
"-23.663694","-46.5798296","53"
"-23.6637536","-46.5798726","53"
"-23.6637515","-46.5799097","53"
"-23.6637459","-46.5799735","53"
"-23.6637345","-46.5800278","53"
"-23.6633355","-46.5809278","53"
"-23.6625597","-46.5826785","53"
"-23.6623684","-46.5831042","53"
"-23.6615773","-46.5848449","53"
"-23.6608182","-46.5865294","53"
"-23.6633355","-46.5809278","51"
"-23.6614798","-46.580272","51"
"-23.6611154","-46.5781978","53"
"-23.6611051","-46.5780105","53"
"-23.6610824","-46.5775972","53"
"-23.6610384","-46.5767976","53"
"-23.6610294","-46.576633","53"
"-23.6610539","-46.5765632","53"
"-23.661108","-46.5765115","53"
"-23.6619422","-46.5759689","53"
"-23.6621255","-46.5759394","53"
"-23.6622364","-46.5758492","53"
"-23.6623766","-46.5757714","53"
"-23.6624738","-46.5757395","53"
"-23.6625606","-46.5757234","53"
"-23.6627315","-46.5757209","53"
"-23.6628362","-46.5756938","53"
"-23.6630475","-46.5756121","53"
"-23.6635396","-46.5754191","53"
"-23.6642203","-46.5751627","53"
"-23.6646632","-46.5749905","53"
"-23.6647713","-46.5749737","53"
"-23.6648692","-46.5749776","53"
"-23.6649636","-46.5750109","53"
"-23.6650445","-46.5750751","53"
"-23.6658824","-46.5761698","53"
"-23.6658963","-46.5762163","53"
"-23.6658845","-46.5762567","53"
"-23.6590226","-46.5807761","54"
"-23.6589463","-46.5807747","54"
"-23.658327","-46.5771309","54"
"-23.6584073","-46.5787677","54"
"-23.6584271","-46.5791702","54"
"-23.6584307","-46.5792948","54"
"-23.6584743","-46.5808009","54"
"-23.6584965","-46.5813554","54"
"-23.6488181","-46.582032","56"
"-23.6493424","-46.5818196","56"
"-23.6493895","-46.5818171","56"
"-23.6494373","-46.5818332","56"
"-23.6494649","-46.5818602","56"
"-23.6494895","-46.5819079","56"
"-23.6495468","-46.5821483","56"
"-23.6589705","-46.5813411","54"
"-23.6584965","-46.5813554","54"
"-23.6580298","-46.5813768","54"
"-23.6579304","-46.579323","54"
"-23.6579046","-46.5787887","54"
"-23.6578335","-46.5773194","54"
"-23.6504672","-46.5813056","55"
"-23.6504661","-46.5812196","55"
"-23.6504825","-46.5811707","55"
"-23.65057","-46.5810877","55"
"-23.6507349","-46.5809451","55"
"-23.6582888","-46.5769244","54"
"-23.6586881","-46.576841","54"
"-23.6587297","-46.5768533","54"
"-23.6587605","-46.5768831","54"
"-23.6587813","-46.5769232","54"
"-23.6587861","-46.5770117","54"
"-23.6588695","-46.5785478","54"
"-23.6589004","-46.5791561","54"
"-23.658924","-46.5798453","54"
"-23.6589463","-46.5807747","54"
"-23.6589705","-46.5813411","54"
"-23.6919071","-46.5659872","42"
"-23.6905752","-46.5654737","42"
"-23.6905246","-46.5654542","42"
"-23.6962887","-46.5689259","41"
"-23.6975793","-46.5676783","41"
"-23.6918608","-46.5711271","42"
"-23.6917867","-46.5704119","42"
"-23.6918832","-46.565299","42"
"-23.6912837","-46.5650953","42"
"-23.6951724","-46.5637878","41"
"-23.6951813","-46.5657859","41"
"-23.695188","-46.5663551","41"
"-23.6952035","-46.567546","41"
"-23.6952161","-46.5679889","41"
"-23.6952348","-46.5685173","41"
"-23.6948333","-46.5694382","41"
"-23.6934782","-46.5689543","41"
"-23.6924297","-46.5685634","41"
"-23.6923593","-46.568537","41"
"-23.6945115","-46.5698973","41"
"-23.6946055","-46.5706678","41"
"-23.6946479","-46.5708733","41"
"-23.6947032","-46.5709002","41"
"-23.6947683","-46.5709136","41"
"-23.6950898","-46.5708879","41"
"-23.6905955","-46.5661214","42"
"-23.6906381","-46.5661395","42"
"-23.6919185","-46.566621","42"
"-23.6924448","-46.5702897","42"
"-23.6926611","-46.5693679","42"
"-23.6900054","-46.5668959","42"
"-23.6900609","-46.5668117","42"
"-23.6901219","-46.5667543","42"
"-23.6901821","-46.5667252","42"
"-23.6902447","-46.5667165","42"
"-23.6903227","-46.5667249","42"
"-23.6905061","-46.5668504","42"
"-23.690626","-46.5664118","42"
"-23.6906243","-46.5665031","42"
"-23.6906115","-46.5665293","42"
"-23.690601","-46.566551","42"
"-23.6905892","-46.5665752","42"
"-23.690565","-46.5666108","42"
"-23.6926172","-46.5677264","42"
"-23.6926076","-46.5677611","42"
"-23.6923836","-46.5684608","42"
"-23.6923593","-46.568537","42"
"-23.6958982","-46.5683995","41"
"-23.6959265","-46.5699483","41"
"-23.6958887","-46.5701768","41"
"-23.6958643","-46.5702719","41"
"-23.6958035","-46.570369","41"
"-23.6957077","-46.5704539","41"
"-23.6953014","-46.5706448","41"
"-23.695206","-46.5706874","41"
"-23.6951294","-46.5707473","41"
"-23.6950827","-46.5708358","41"
"-23.6950898","-46.5708879","41"
"-23.6950979","-46.5709476","41"
"-23.6951466","-46.5710182","41"
"-23.6952404","-46.5710575","41"
"-23.6954295","-46.5710495","41"
"-23.6956181","-46.5710182","41"
"-23.696075","-46.5709217","41"
"-23.6961743","-46.5709541","41"
"-23.6961906","-46.570969","41"
"-23.696215","-46.5709914","41"
"-23.6962322","-46.5710451","41"
"-23.6962174","-46.5711202","41"
"-23.6959718","-46.5713052","41"
"-23.6951963","-46.5719569","41"
"-23.6919439","-46.5674952","42"
"-23.6919766","-46.567383","42"
"-23.6919742","-46.5673284","42"
"-23.6919565","-46.5669328","42"
"-23.6630136","-46.5902093","50"
"-23.6622255","-46.5897963","50"
"-23.6633053","-46.5873982","50"
"-23.663358","-46.5872821","50"
"-23.6633805","-46.5872325","50"
"-23.6640021","-46.5858617","50"
"-23.6644198","-46.5849175","50"
"-23.6644941","-46.5848461","50"
"-23.6645426","-46.5847995","50"
"-23.6645736","-46.58477","50"
"-23.6649913","-46.5838274","50"
"-23.6654663","-46.5827557","50"
"-23.6645131","-46.582246","50"
"-23.6645623","-46.5821388","50"
"-23.6644713","-46.5820917","50"
"-23.6639267","-46.5818102","50"
"-23.6632012","-46.5814352","50"
"-23.6281099","-46.5445666","56"
"-23.6279683","-46.5446059","56"
"-23.6278248","-46.544631","56"
"-23.627648","-46.5446059","56"
"-23.6275004","-46.5445773","56"
"-23.6269481","-46.5442993","56"
"-23.6269481","-46.5442993","56"
"-23.6272456","-46.5445841","56"
"-23.6273456","-46.5447007","56"
"-23.6273707","-46.544771","56"
"-23.6273923","-46.5448631","56"
"-23.6273778","-46.5449293","56"
"-23.6273564","-46.5449782","56"
"-23.6272609","-46.545103","56"
"-23.6244846","-46.5419659","56"
"-23.6245128","-46.5420195","56"
"-23.6170538","-46.551458","56"
"-23.616348","-46.5510202","56"
"-23.6272609","-46.545103","56"
"-23.6270913","-46.5452401","56"
"-23.6269715","-46.5453117","56"
"-23.6268514","-46.5454258","56"
"-23.6267476","-46.5455743","56"
"-23.6266729","-46.5457048","56"
"-23.6265774","-46.54593","56"
"-23.6265299","-46.5461554","56"
"-23.6265255","-46.5464577","56"
"-23.6265654","-46.5467396","56"
"-23.616348","-46.5510202","56"
"-23.6162284","-46.550899","56"
"-23.6161261","-46.5507483","56"
"-23.6160573","-46.5505889","56"
"-23.6160192","-46.550435","56"
"-23.6160037","-46.5502917","56"
"-23.6160317","-46.5500847","56"
"-23.6162008","-46.5493388","56"
"-23.616309","-46.5488613","56"
"-23.6163977","-46.5485427","56"
"-23.6164166","-46.5482954","56"
"-23.6163861","-46.5480526","56"
"-23.616363","-46.5479596","56"
"-23.616344","-46.5478693","56"
"-23.6158324","-46.5454506","56"
"-23.615483","-46.5435974","56"
"-23.7240626","-46.551372","22"
"-23.7237181","-46.5509519","22"
"-23.7234463","-46.5505458","22"
"-23.7233819","-46.5504444","22"
"-23.723297","-46.5502449","22"
"-23.7232245","-46.5500499","22"
"-23.7723347","-46.6131778","0"
"-23.7725472","-46.6129622","0"
"-23.7725903","-46.6129265","0"
"-23.7727561","-46.6127892","0"
"-23.7732219","-46.6124033","0"
"-23.7732946","-46.612354","0"
"-23.7660199","-46.5932585","0"
"-23.7659389","-46.5935685","0"
"-23.7658717","-46.5938394","0"
"-23.7658025","-46.5941399","0"
"-23.7663445","-46.5934065","0"
"-23.7664739","-46.5933428","0"
"-23.7665444","-46.5933436","0"
"-23.766809","-46.5934433","0"
"-23.766809","-46.5934433","0"
"-23.7671576","-46.5936418","0"
"-23.7679572","-46.5943318","0"
"-23.7680683","-46.5944277","0"
"-23.7685494","-46.5948756","0"
"-23.7689127","-46.5953369","0"
"-23.7689657","-46.595409","0"
"-23.7690035","-46.5954603","0"
"-23.7691091","-46.5955703","0"
"-23.769411","-46.5957688","0"
"-23.7697841","-46.596029","0"
"-23.7703536","-46.596324","0"
"-23.7709855","-46.5966842","0"
"-23.7711256","-46.5968028","0"
"-23.5872314","-46.5915407","68"
"-23.5872494","-46.5916579","68"
"-23.5874202","-46.5926655","68"
"-23.5875033","-46.5930982","68"
"-23.5878885","-46.5945523","68"
"-23.5879246","-46.5948061","68"
"-23.589439","-46.5980292","68"
"-23.59057","-46.5980664","68"
"-23.5827004","-46.5998234","68"
"-23.5825292","-46.5993904","68"
"-23.5824241","-46.5993861","68"
"-23.5825949","-46.5998207","68"
"-23.5688681","-46.6081695","68"
"-23.5689263","-46.608011","68"
"-23.5690815","-46.6077379","68"
"-23.5695278","-46.6069741","68"
"-23.5702814","-46.6056858","68"
"-23.5825949","-46.5998207","68"
"-23.5826925","-46.6000676","68"
"-23.5831722","-46.6007679","68"
"-23.583128","-46.600675","68"
"-23.5829455","-46.6003085","68"
"-23.5827771","-46.5999987","68"
"-23.5827004","-46.5998234","68"
"-23.5687889","-46.6084191","68"
"-23.5688681","-46.6081695","68"
"-23.5870634","-46.583488","67"
"-23.5869298","-46.5828367","67"
"-23.586915","-46.5827643","67"
"-23.5868805","-46.5826009","67"
"-23.5870634","-46.583488","67"
"-23.5878979","-46.5832748","67"
"-23.587316","-46.5846331","67"
"-23.5869843","-46.5846336","67"
"-23.5865959","-46.5846107","67"
"-23.586443","-46.5845976","67"
"-23.5863852","-46.5845748","67"
"-23.5840495","-46.5843699","67"
"-23.5839363","-46.5844132","67"
"-23.5845773","-46.5867283","67"
"-23.5848293","-46.5872014","67"
"-23.5852272","-46.5879139","67"
"-23.5857765","-46.5889006","67"
"-23.5857979","-46.5889392","67"
"-23.5858348","-46.5890047","67"
"-23.5846942","-46.5865977","67"
"-23.5845557","-46.5863477","67"
"-23.5847095","-46.584069","67"
"-23.5849084","-46.5836728","67"
"-23.5850162","-46.5834582","67"
"-23.5851055","-46.583235","67"
"-23.5851523","-46.5829601","67"
"-23.58517","-46.5827446","67"
"-23.5851613","-46.5824702","67"
"-23.5850756","-46.5818951","67"
"-23.5840495","-46.5843699","67"
"-23.5840551","-46.584612","67"
"-23.5840747","-46.5852343","67"
"-23.5840918","-46.5855516","67"
"-23.5841377","-46.5858035","67"
"-23.6079716","-46.5726929","67"
"-23.6083656","-46.5730453","67"
"-23.6084695","-46.5731119","67"
"-23.6085905","-46.5731341","67"
"-23.6087163","-46.5731314","67"
"-23.6094237","-46.5730054","67"
"-23.6095123","-46.5729611","67"
"-23.6096039","-46.5728913","67"
"-23.6096915","-46.5727892","67"
"-23.6097852","-46.5725205","67"
"-23.6151635","-46.576415","60"
"-23.615196","-46.576489","60"
"-23.6152274","-46.5765365","60"
"-23.6152722","-46.5765803","60"
"-23.6153537","-46.5742749","60"
"-23.6153719","-46.5741231","60"
"-23.6153768","-46.5739447","60"
"-23.6153513","-46.5739025","60"
"-23.6001843","-46.5733783","67"
"-23.6001573","-46.5734208","67"
"-23.6001217","-46.5734401","67"
"-23.6000049","-46.5733973","67"
"-23.5989751","-46.5728127","67"
"-23.5988686","-46.5728098","67"
"-23.5987577","-46.5728286","67"
"-23.5985638","-46.5729274","67"
"-23.5894635","-46.5851954","67"
"-23.5895068","-46.585238","67"
"-23.5899015","-46.58566","67"
"-23.6015441","-46.5734762","67"
"-23.6016496","-46.5733198","67"
"-23.5864443","-46.5804843","67"
"-23.5859512","-46.5806","67"
"-23.5855787","-46.5806904","67"
"-23.5695458","-46.5906853","68"
"-23.5696231","-46.5907889","68"
"-23.5701849","-46.5914213","68"
"-23.5772519","-46.5918812","68"
"-23.5773064","-46.5919426","68"
"-23.5773515","-46.5919508","68"
"-23.5773735","-46.5919502","68"
"-23.5774449","-46.5918785","68"
"-23.6397517","-46.5386005","54"
"-23.6396881","-46.5386771","54"
"-23.6394391","-46.5389596","54"
"-23.6393731","-46.5390876","54"
"-23.6397517","-46.5386005","54"
"-23.6397957","-46.5387089","54"
"-23.63984","-46.5387529","54"
"-23.6399322","-46.5387623","54"
"-23.6991901","-46.5715631","40"
"-23.6993266","-46.5715187","40"
"-23.6938296","-46.5758521","41"
"-23.6937383","-46.5758944","41"
"-23.6904878","-46.5772913","41"
"-23.6303321","-46.6033068","61"
"-23.630293","-46.6033996","61"
"-23.6297169","-46.604313","61"
"-23.62912","-46.6052637","61"
"-23.6290116","-46.6054527","61"
"-23.6289647","-46.6055343","61"
"-23.5908807","-46.5754813","67"
"-23.5915752","-46.5753168","67"
"-23.592429","-46.5751148","67"
"-23.5925469","-46.5750945","67"
"-23.5963822","-46.5750952","67"
"-23.5960458","-46.5747165","67"
"-23.5958152","-46.5744593","67"
"-23.5956608","-46.5742874","67"
"-23.5948959","-46.5734363","67"
"-23.5940622","-46.5725296","67"
"-23.5937338","-46.57216","67"
"-23.5936645","-46.5720822","67"
"-23.59341","-46.5718486","67"
"-23.5933454","-46.5717906","67"
"-23.5929425","-46.5714314","67"
"-23.5924474","-46.5709945","67"
"-23.5919516","-46.5705561","67"
"-23.5914645","-46.5701194","67"
"-23.5909906","-46.5696913","67"
"-23.5909421","-46.5696475","67"
"-23.5908697","-46.5765969","67"
"-23.5915074","-46.5767451","67"
"-23.5916042","-46.5767722","67"
"-23.5918083","-46.5768088","67"
"-23.5918854","-46.5768427","67"
"-23.5919072","-46.5768614","67"
"-23.5886664","-46.5679733","67"
"-23.5886528","-46.5680274","67"
"-23.5886699","-46.568096","67"
"-23.5916237","-46.5665408","67"
"-23.5914597","-46.5666736","67"
"-23.5912491","-46.5668147","67"
"-23.5909469","-46.5670115","67"
"-23.5907147","-46.5672054","67"
"-23.5900015","-46.5762565","67"
"-23.5900669","-46.5761822","67"
"-23.5901823","-46.5760781","67"
"-23.5908807","-46.5754813","67"
"-23.5916015","-46.5748085","67"
"-23.5932047","-46.5733755","67"
"-23.5932882","-46.5733019","67"
"-23.590373","-46.5808239","67"
"-23.5899817","-46.5805729","67"
"-23.5907479","-46.5792954","67"
"-23.5910847","-46.5789292","67"
"-23.5911269","-46.5788965","67"
"-23.5911984","-46.578839","67"
"-23.5907147","-46.5672054","67"
"-23.5906779","-46.567224","67"
"-23.5905321","-46.5672989","67"
"-23.590291","-46.5674139","67"
"-23.5900567","-46.5675289","67"
"-23.5896685","-46.5676772","67"
"-23.5896017","-46.5676943","67"
"-23.5887921","-46.5844985","67"
"-23.588632","-46.5844084","67"
"-23.5884943","-46.5843768","67"
"-23.5882876","-46.5843458","67"
"-23.5944052","-46.6307985","68"
"-23.5948832","-46.6301071","68"
"-23.5949684","-46.629977","68"
"-23.5952182","-46.6298283","68"
"-23.5953204","-46.6297292","68"
"-23.6261192","-46.6208043","62"
"-23.6259637","-46.6215764","62"
"-23.6258797","-46.6219254","62"
"-23.6257575","-46.6225681","62"
"-23.6254063","-46.6242677","62"
"-23.6253759","-46.624413","62"
"-23.6253475","-46.6245472","62"
"-23.6247829","-46.6262078","62"
"-23.6246432","-46.6266264","62"
"-23.6275145","-46.6105707","62"
"-23.6274938","-46.6104299","62"
"-23.6274938","-46.6104299","62"
"-23.6274656","-46.6102467","62"
"-23.6274363","-46.6100305","62"
"-23.6273501","-46.6094211","62"
"-23.6271529","-46.6081173","62"
"-23.6270467","-46.6073324","62"
"-23.6269272","-46.6064256","62"
"-23.6269214","-46.6063857","62"
"-23.6268103","-46.6056215","62"
"-23.6267751","-46.6053862","62"
"-23.6266937","-46.6048422","62"
"-23.6266377","-46.6045431","62"
"-23.5734791","-46.6407557","68"
"-23.5735885","-46.6405374","68"
"-23.573638","-46.6404689","68"
"-23.5736735","-46.6404477","68"
"-23.5854581","-46.6034908","68"
"-23.5843543","-46.6035866","68"
"-23.5795676","-46.6084392","68"
"-23.5795796","-46.6085834","68"
"-23.5796207","-46.6090778","68"
"-23.5857375","-46.6107785","68"
"-23.5859637","-46.6107567","68"
"-23.5865715","-46.6106986","68"
"-23.5847701","-46.6086592","68"
"-23.5859056","-46.6085487","68"
"-23.5869554","-46.6084466","68"
"-23.5876783","-46.6083765","68"
"-23.5883245","-46.6083129","68"
"-23.5883981","-46.6083064","68"
"-23.5884672","-46.6082999","68"
"-23.5896481","-46.6081766","68"
"-23.590535","-46.6080401","68"
"-23.5907947","-46.6080027","68"
"-23.5916173","-46.6079232","68"
"-23.593235","-46.6077642","68"
"-23.5939344","-46.6077128","68"
"-23.5947042","-46.6076438","68"
"-23.5957505","-46.6075469","68"
"-23.5967909","-46.6074392","68"
"-23.5978417","-46.6073393","68"
"-23.5979067","-46.6073528","68"
"-23.5980091","-46.6073209","68"
"-23.59818","-46.6071923","68"
"-23.5791152","-46.6118966","68"
"-23.5790859","-46.6118284","68"
"-23.5790695","-46.6117001","68"
"-23.5790411","-46.611372","68"
"-23.5790302","-46.6112479","68"
"-23.5837735","-46.6109022","68"
"-23.5838473","-46.610896","68"
"-23.585489","-46.6038811","68"
"-23.5843865","-46.60398","68"
"-23.5845599","-46.6013017","68"
"-23.5852809","-46.6012439","68"
"-23.5786598","-46.6090431","68"
"-23.5785736","-46.6090456","68"
"-23.5782712","-46.609053","68"
"-23.5780811","-46.6091056","68"
"-23.5779411","-46.6091658","68"
"-23.5777916","-46.6092115","68"
"-23.5776306","-46.6092291","68"
"-23.5775257","-46.6092092","68"
"-23.5774389","-46.6091917","68"
"-23.5773866","-46.6091774","68"
"-23.5773051","-46.609157","68"
"-23.5772732","-46.6091483","68"
"-23.5771868","-46.6091052","68"
"-23.6547446","-46.5468167","53"
"-23.6559961","-46.5459447","53"
"-23.6523057","-46.5459534","53"
"-23.652072","-46.5451508","53"
"-23.6518718","-46.5444488","53"
"-23.6519012","-46.5435829","53"
"-23.6507351","-46.5452637","53"
"-23.6509517","-46.54536","53"
"-23.6511602","-46.545409","53"
"-23.6512956","-46.5454029","53"
"-23.652072","-46.5451508","53"
"-23.6927607","-46.548633","42"
"-23.6936411","-46.5469082","42"
"-23.6936411","-46.5469082","42"
"-23.6950307","-46.5441757","42"
"-23.6954831","-46.5433635","42"
"-23.6750682","-46.5391131","53"
"-23.7447997","-46.5408284","22"
"-23.744422","-46.5409657","22"
"-23.7443876","-46.541022","22"
"-23.7443655","-46.5410864","22"
"-23.7443434","-46.5411749","22"
"-23.744352","-46.5412728","22"
"-23.717861","-46.5389713","22"
"-23.7179649","-46.5393624","22"
"-23.7203412","-46.5385261","22"
"-23.7202086","-46.538569","22"
"-23.7200746","-46.5385902","22"
"-23.7135837","-46.5388127","22"
"-23.7136279","-46.5388046","22"
"-23.718854","-46.5475058","22"
"-23.7187082","-46.5486951","22"
"-23.7186437","-46.549215","22"
"-23.7181459","-46.5458592","22"
"-23.7184455","-46.5461274","22"
"-23.718665","-46.5463576","22"
"-23.7187689","-46.546515","22"
"-23.7188511","-46.5466674","22"
"-23.7188614","-46.546886","22"
"-23.718854","-46.5475058","22"
"-23.7156378","-46.5425798","22"
"-23.7151279","-46.5421281","22"
"-23.7150194","-46.5420091","22"
"-23.7147693","-46.5458617","22"
"-23.7167349","-46.5475519","22"
"-23.7193267","-46.5386115","22"
"-23.7192874","-46.538633","22"
"-23.7192333","-46.5386356","22"
"-23.7141402","-46.5406513","22"
"-23.7136965","-46.5412519","22"
"-23.7133846","-46.5413727","22"
"-23.7132619","-46.5414022","22"
"-23.7126511","-46.5414344","22"
"-23.717127","-46.5433551","22"
"-23.7159375","-46.5424194","22"
"-23.7154393","-46.5388692","22"
"-23.7154623","-46.5388905","22"
"-23.6994819","-46.5526759","41"
"-23.7001544","-46.5525163","41"
"-23.7002119","-46.5525051","41"
"-23.7003021","-46.5524874","41"
"-23.7116142","-46.5396683","22"
"-23.7121671","-46.5388889","22"
"-23.7123584","-46.5386103","22"
"-23.7148869","-46.5418835","22"
"-23.714829","-46.5418516","22"
"-23.715874","-46.5489015","22"
"-23.7158228","-46.5496197","22"
"-23.715813","-46.5499415","22"
"-23.7158714","-46.550431","22"
"-23.7204885","-46.5443894","22"
"-23.7204871","-46.54452","22"
"-23.7204326","-46.5446195","22"
"-23.7203031","-46.5447964","22"
"-23.7202209","-46.5449526","22"
"-23.7194781","-46.5459259","22"
"-23.7188511","-46.5466674","22"
"-23.7116142","-46.5396683","22"
