CODIGO_LINHA;NOME_LINHA;NOME_ITINERARIO;ITINERARIO_PROVISORIO_A_PARTIR_DE;ITINERARIO_PROVISORIO_DATA_INICIO;ITINERARIO_PROVISORIO_DATA_FIM;CODIGO_PARADA;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE;CODIGO_SENTIDO;SENTIDO;ORDEM_TPR;ORDEM_PRT
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120028;Rua Bomba do Hemetério;Bomba do Hemetério;-8 1 17.93;-34 54 3.10;1;Terminal para Ponto de Retorno;13;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120029;Rua Bomba do Hemetério;Bomba do Hemetério;-8 1 24.32;-34 53 54.26;1;Terminal para Ponto de Retorno;14;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120039;Avenida Beberibe;Água Fria;-8 1 8.64;-34 53 38.27;2;Ponto de Retorno para Terminal;0;20
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120041;Avenida Beberibe;Arruda;-8 1 33.64;-34 53 36.23;1;Terminal para Ponto de Retorno;16;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120042;Avenida Beberibe;Arruda;-8 1 46.74;-34 53 33.64;1;Terminal para Ponto de Retorno;17;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120043;Avenida Beberibe;Arruda;-8 1 54.99;-34 53 31.96;1;Terminal para Ponto de Retorno;18;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120044;Avenida Beberibe;Encruzilhada;-8 2 2.62;-34 53 30.36;1;Terminal para Ponto de Retorno;19;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120046;Avenida Beberibe;Encruzilhada;-8 2 7.94;-34 53 28.63;2;Ponto de Retorno para Terminal;0;12
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120047;Avenida Beberibe;Encruzilhada;-8 2 1.68;-34 53 29.98;2;Ponto de Retorno para Terminal;0;13
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120048;Avenida Beberibe;Arruda;-8 1 53.45;-34 53 31.73;2;Ponto de Retorno para Terminal;0;14
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120049;Avenida Beberibe;Arruda;-8 1 42.29;-34 53 33.95;2;Ponto de Retorno para Terminal;0;15
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120050;Avenida Beberibe;Arruda;-8 1 36.38;-34 53 35.06;2;Ponto de Retorno para Terminal;0;16
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120051;Avenida Beberibe;Arruda;-8 1 28.20;-34 53 36.84;2;Ponto de Retorno para Terminal;0;17
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120063;Rua Alegre;Água Fria;-8 1 18.07;-34 53 35.58;2;Ponto de Retorno para Terminal;0;18
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120064;Rua Alegre;Água Fria;-8 1 12.96;-34 53 33.71;2;Ponto de Retorno para Terminal;0;19
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120066;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 31.31;-34 53 36.31;3;Dois Sentidos;1;36
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120067;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 27.63;-34 53 45.64;1;Terminal para Ponto de Retorno;2;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120068;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 32.81;-34 53 49.13;1;Terminal para Ponto de Retorno;3;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120069;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 35.77;-34 53 54.16;1;Terminal para Ponto de Retorno;4;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120070;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 36.64;-34 53 57.71;1;Terminal para Ponto de Retorno;5;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120071;Avenida Aníbal Benévolo;Alto santa terezinha;-8 00.630;-34 54.055;1;Terminal para Ponto de Retorno;6;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120072;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 37.84;-34 54 9.48;1;Terminal para Ponto de Retorno;7;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120073;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 40.03;-34 54 14.40;1;Terminal para Ponto de Retorno;8;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120074;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 44.50;-34 54 17.30;1;Terminal para Ponto de Retorno;9;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120075;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 43.92;-34 54 16.59;2;Ponto de Retorno para Terminal;0;29
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120076;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 38.14;-34 54 9.19;2;Ponto de Retorno para Terminal;0;30
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120077;Avenida Aníbal Benévolo;Alto do Pascoal;-8 0 37.94;-34 54 2.85;2;Ponto de Retorno para Terminal;0;31
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120078;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 37.27;-34 54 0.13;2;Ponto de Retorno para Terminal;0;32
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120079;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 35.71;-34 53 53.21;2;Ponto de Retorno para Terminal;0;33
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120080;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 30.84;-34 53 47.71;2;Ponto de Retorno para Terminal;0;34
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120081;Avenida Aníbal Benévolo;Alto santa terezinha;-8 0 28.17;-34 53 43.43;2;Ponto de Retorno para Terminal;0;35
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120083;Rua Tamboara;Alto do Pascoal;-8 0 50.71;-34 54 21.85;1;Terminal para Ponto de Retorno;10;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120084;Rua Tamboara;Alto do Pascoal;-8 0 59.31;-34 54 22.56;1;Terminal para Ponto de Retorno;11;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120085;Rua Tamboara;Alto do Pascoal;-8 1 6.79;-34 54 18.85;1;Terminal para Ponto de Retorno;12;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120086;Rua Tamboara;Alto do Pascoal;-8 1 6.73;-34 54 18.53;2;Ponto de Retorno para Terminal;0;26
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120087;Rua Tamboara;Alto do Pascoal;-8 0 58.04;-34 54 22.51;2;Ponto de Retorno para Terminal;0;27
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;120088;Rua Tamboara;Alto do Pascoal;-8 0 49.99;-34 54 20.76;2;Ponto de Retorno para Terminal;0;28
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;130298;Largo da Encruzilhada;Campo Grande;-8 2 15.07;-34 53 29.06;1;Terminal para Ponto de Retorno;20;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180025;Avenida Martins de Barros;Santo Antônio;-8 3 56.24;-34 52 33.96;2;Ponto de Retorno para Terminal;0;2
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180155;Avenida Governador Agamenon Magalhães (Pista Local Leste);Boa vista;-8 3 1.05;-34 53 40.54;1;Terminal para Ponto de Retorno;26;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180157;Avenida Governador Agamenon Magalhães (Pista Local Leste);Graças;-8 3 7.43;-34 53 45.38;1;Terminal para Ponto de Retorno;27;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180159;Avenida Governador Agamenon Magalhães (Pista Local Oeste);Derby;-8 3 16.73;-34 53 52.06;1;Terminal para Ponto de Retorno;28;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180223;Avenida Dantas Barreto (Pista Oeste) <Ponto de Retorno>;Santo Antônio;-8 3 54.10;-34 52 43.58;3;Dois Sentidos;35;1
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180303;Avenida Conde da Boa Vista;Boa vista;-8 3 39.11;-34 53 1.48;2;Ponto de Retorno para Terminal;0;3
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180305;Avenida Conde da Boa Vista;Boa vista;-8 3 35.17;-34 53 9.43;2;Ponto de Retorno para Terminal;0;4
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180307;Avenida Conde da Boa Vista;Boa vista;-8 3 28.23;-34 53 21.64;2;Ponto de Retorno para Terminal;0;5
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180309;Avenida Conde da Boa Vista;Boa vista;-8 3 22.78;-34 53 36.64;2;Ponto de Retorno para Terminal;0;6
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180316;Praça do Derby;Derby;-8 3 24.46;-34 53 55.28;1;Terminal para Ponto de Retorno;30;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180317;Avenida Conde da Boa Vista;Boa vista;-8 3 21.91;-34 53 40.52;1;Terminal para Ponto de Retorno;31;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180319;Avenida Conde da Boa Vista;Boa vista;-8 3 25.97;-34 53 27.89;1;Terminal para Ponto de Retorno;32;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180321;Avenida Conde da Boa Vista;Boa vista;-8 3 32.62;-34 53 14.56;1;Terminal para Ponto de Retorno;33;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180323;Avenida Conde da Boa Vista;Boa vista;-8 3 39.85;-34 53 1.09;1;Terminal para Ponto de Retorno;34;0
726;Alto Santa Terezinha (Conde da Boa Vista);Principal;;;;180365;Rua Dom Bosco;Boa vista;-8 3 15.30;-34 53 45.56;2;Ponto de Retorno para Terminal;0;7
731;Beberibe (Espinheiro);Principal;;;;100001;Rua Bandeira Filho;Parnamirim;-8 3 2.37;-34 53 45.96;2;Ponto de Retorno para Terminal;0;8
731;Beberibe (Espinheiro);Principal;;;;100184;Rua do Espinheiro;Espinheiro;-8 2 50.21;-34 53 47.30;2;Ponto de Retorno para Terminal;0;9
731;Beberibe (Espinheiro);Principal;;;;100185;Rua do Espinheiro;Espinheiro;-8.0440;-34.8938;2;Ponto de Retorno para Terminal;0;10
731;Beberibe (Espinheiro);Principal;;;;100186;Rua do Espinheiro;Espinheiro;-8.0426;-34.8927;2;Ponto de Retorno para Terminal;0;11
731;Beberibe (Espinheiro);Principal;;;;100187;Avenida Conselheiro Portela;Espinheiro;-8 2 27.35;-34 53 36.16;1;Terminal para Ponto de Retorno;27;0
731;Beberibe (Espinheiro);Principal;;;;100190;Rua 48;Espinheiro;-8 2 30.93;-34 53 35.59;1;Terminal para Ponto de Retorno;28;0
731;Beberibe (Espinheiro);Principal;;;;120030;Avenida Beberibe;Beberibe;-8 0 15.57;-34 53 49.25;1;Terminal para Ponto de Retorno;11;0
731;Beberibe (Espinheiro);Principal;;;;120031;Avenida Beberibe;Beberibe;-8 0 16.61;-34 53 43.26;1;Terminal para Ponto de Retorno;12;0
731;Beberibe (Espinheiro);Principal;;;;120032;Avenida Beberibe;Beberibe;-8 0 17.37;-34 53 37.39;1;Terminal para Ponto de Retorno;13;0
731;Beberibe (Espinheiro);Principal;;;;120033;Avenida Beberibe;Beberibe;-8 0 21.32;-34 53 32.96;1;Terminal para Ponto de Retorno;14;0
731;Beberibe (Espinheiro);Principal;;;;120034;Avenida Beberibe;Beberibe;-8 0 27.59;-34 53 24.94;1;Terminal para Ponto de Retorno;15;0
731;Beberibe (Espinheiro);Principal;;;;120035;Avenida Beberibe;Porto da Madeira;-8 0 36.29;-34 53 20.84;1;Terminal para Ponto de Retorno;16;0
731;Beberibe (Espinheiro);Principal;;;;120036;Avenida Beberibe;Água Fria;-8 0 45.81;-34 53 22.44;1;Terminal para Ponto de Retorno;17;0
731;Beberibe (Espinheiro);Principal;;;;120037;Avenida Beberibe;Água Fria;-8 0 56.55;-34 53 27.25;1;Terminal para Ponto de Retorno;18;0
731;Beberibe (Espinheiro);Principal;;;;120038;Avenida Beberibe;Água Fria;-8 1 1.70;-34 53 31.86;1;Terminal para Ponto de Retorno;19;0
731;Beberibe (Espinheiro);Principal;;;;120039;Avenida Beberibe;Água Fria;-8 1 8.64;-34 53 38.27;1;Terminal para Ponto de Retorno;20;0
731;Beberibe (Espinheiro);Principal;;;;120040;Avenida Beberibe;Água Fria;-8 1 21.03;-34 53 38.81;1;Terminal para Ponto de Retorno;21;0
731;Beberibe (Espinheiro);Principal;;;;120041;Avenida Beberibe;Arruda;-8 1 33.64;-34 53 36.23;1;Terminal para Ponto de Retorno;22;0
731;Beberibe (Espinheiro);Principal;;;;120042;Avenida Beberibe;Arruda;-8 1 46.74;-34 53 33.64;1;Terminal para Ponto de Retorno;23;0
731;Beberibe (Espinheiro);Principal;;;;120043;Avenida Beberibe;Arruda;-8 1 54.99;-34 53 31.96;1;Terminal para Ponto de Retorno;24;0
731;Beberibe (Espinheiro);Principal;;;;120044;Avenida Beberibe;Encruzilhada;-8 2 2.62;-34 53 30.36;1;Terminal para Ponto de Retorno;25;0
731;Beberibe (Espinheiro);Principal;;;;120045;Avenida Beberibe;Encruzilhada;-8 2 10.48;-34 53 28.14;2;Ponto de Retorno para Terminal;0;12
731;Beberibe (Espinheiro);Principal;;;;120047;Avenida Beberibe;Encruzilhada;-8 2 1.68;-34 53 29.98;2;Ponto de Retorno para Terminal;0;13
731;Beberibe (Espinheiro);Principal;;;;120048;Avenida Beberibe;Arruda;-8 1 53.45;-34 53 31.73;2;Ponto de Retorno para Terminal;0;14
731;Beberibe (Espinheiro);Principal;;;;120049;Avenida Beberibe;Arruda;-8 1 42.29;-34 53 33.95;2;Ponto de Retorno para Terminal;0;15
731;Beberibe (Espinheiro);Principal;;;;120050;Avenida Beberibe;Arruda;-8 1 36.38;-34 53 35.06;2;Ponto de Retorno para Terminal;0;16
731;Beberibe (Espinheiro);Principal;;;;120051;Avenida Beberibe;Arruda;-8 1 28.20;-34 53 36.84;2;Ponto de Retorno para Terminal;0;17
731;Beberibe (Espinheiro);Principal;;;;120054;Avenida Beberibe;Água Fria;-8 0 59.93;-34 53 29.63;2;Ponto de Retorno para Terminal;0;20
731;Beberibe (Espinheiro);Principal;;;;120055;Avenida Beberibe;Água Fria;-8 0 55.46;-34 53 25.48;2;Ponto de Retorno para Terminal;0;21
731;Beberibe (Espinheiro);Principal;;;;120056;Avenida Beberibe;Cajueiro;-8 0 45.04;-34 53 21.82;2;Ponto de Retorno para Terminal;0;22
731;Beberibe (Espinheiro);Principal;;;;120057;Avenida Beberibe;Beberibe;-8 0 28.77;-34 53 23.26;2;Ponto de Retorno para Terminal;0;23
731;Beberibe (Espinheiro);Principal;;;;120058;Avenida Beberibe;Beberibe;-8 0 21.60;-34 53 30.95;2;Ponto de Retorno para Terminal;0;24
731;Beberibe (Espinheiro);Principal;;;;120059;Avenida Beberibe;Beberibe;-8 0 17.48;-34 53 36.66;2;Ponto de Retorno para Terminal;0;25
731;Beberibe (Espinheiro);Principal;;;;120060;Avenida Beberibe;Beberibe;-8 0 15.74;-34 53 42.12;2;Ponto de Retorno para Terminal;0;26
731;Beberibe (Espinheiro);Principal;;;;120061;Avenida Beberibe;Beberibe;-8 0 15.06;-34 53 48.88;2;Ponto de Retorno para Terminal;0;27
731;Beberibe (Espinheiro);Principal;;;;120062;Avenida Beberibe;Beberibe;-8  0 12.13;-34 53 50.48;2;Ponto de Retorno para Terminal;0;28
731;Beberibe (Espinheiro);Principal;;;;120063;Rua Alegre;Água Fria;-8 1 18.07;-34 53 35.58;2;Ponto de Retorno para Terminal;0;18
731;Beberibe (Espinheiro);Principal;;;;120064;Rua Alegre;Água Fria;-8 1 12.96;-34 53 33.71;2;Ponto de Retorno para Terminal;0;19
731;Beberibe (Espinheiro);Principal;;;;120117;Rua João Cavalcante Petribu;Dois unidos;-7 59 24.73;-34 54 56.45;3;Dois Sentidos;1;38
731;Beberibe (Espinheiro);Principal;;;;120118;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 29.87;-34 54 50.01;1;Terminal para Ponto de Retorno;2;0
731;Beberibe (Espinheiro);Principal;;;;120119;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 35.72;-34 54 44.90;1;Terminal para Ponto de Retorno;3;0
731;Beberibe (Espinheiro);Principal;;;;120120;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 40.17;-34 54 39.60;1;Terminal para Ponto de Retorno;4;0
731;Beberibe (Espinheiro);Principal;;;;120121;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 46.07;-34 54 33.44;1;Terminal para Ponto de Retorno;5;0
731;Beberibe (Espinheiro);Principal;;;;120122;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 57.49;-34 54 22.39;1;Terminal para Ponto de Retorno;6;0
731;Beberibe (Espinheiro);Principal;;;;120123;Avenida Hidelbrando de Vasconcelos;Dois unidos;-8 0 3.32;-34 54 12.06;1;Terminal para Ponto de Retorno;7;0
731;Beberibe (Espinheiro);Principal;;;;120124;Avenida Hidelbrando de Vasconcelos;Dois unidos;-8 0 6.71;-34 54 8.02;1;Terminal para Ponto de Retorno;8;0
731;Beberibe (Espinheiro);Principal;;;;120125;Avenida Hidelbrando de Vasconcelos;Dois unidos;-8  0 12.85;-34 54 4.83;1;Terminal para Ponto de Retorno;9;0
731;Beberibe (Espinheiro);Principal;;;;120126;Avenida Hidelbrando de Vasconcelos;Dois unidos;-8 00.207;-34 54.084;2;Ponto de Retorno para Terminal;0;30
731;Beberibe (Espinheiro);Principal;;;;120127;Avenida Hidelbrando de Vasconcelos;Dois unidos;-8 0 4.79;-34 54 9.18;2;Ponto de Retorno para Terminal;0;31
731;Beberibe (Espinheiro);Principal;;;;120128;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 59.76;-34 54 17.73;2;Ponto de Retorno para Terminal;0;32
731;Beberibe (Espinheiro);Principal;;;;120129;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 55.81;-34 54 25.38;2;Ponto de Retorno para Terminal;0;33
731;Beberibe (Espinheiro);Principal;;;;120130;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 46.42;-34 54 33.07;2;Ponto de Retorno para Terminal;0;34
731;Beberibe (Espinheiro);Principal;;;;120131;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59 40.45;-34 54 39.05;2;Ponto de Retorno para Terminal;0;35
731;Beberibe (Espinheiro);Principal;;;;120132;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59.573;-34 54.763;2;Ponto de Retorno para Terminal;0;36
731;Beberibe (Espinheiro);Principal;;;;120133;Avenida Hidelbrando de Vasconcelos;Dois unidos;-7 59.494;-34 54.829;2;Ponto de Retorno para Terminal;0;37
731;Beberibe (Espinheiro);Principal;;;;120163;Rua Uriel de Holanda;Beberibe;-8 0 13.25;-34 53 55.86;1;Terminal para Ponto de Retorno;10;0
731;Beberibe (Espinheiro);Principal;;;;120164;Rua Uriel de Holanda;Beberibe;-8 0 12.07;-34 53 54.73;2;Ponto de Retorno para Terminal;0;29
731;Beberibe (Espinheiro);Principal;;;;130298;Largo da Encruzilhada;Campo Grande;-8 2 15.07;-34 53 29.06;1;Terminal para Ponto de Retorno;26;0
731;Beberibe (Espinheiro);Principal;;;;180123;Rua 48;Espinheiro;-8 2 36.33;- 34 53 29.26;1;Terminal para Ponto de Retorno;29;0
731;Beberibe (Espinheiro);Principal;;;;180124;Avenida João de Barros;Santo Amaro;-8 02 46.31;-34 53 24.07;1;Terminal para Ponto de Retorno;30;0
731;Beberibe (Espinheiro);Principal;;;;180125;Avenida João de Barros;Afogados;-8 3 0.15;-34 53 24.26;1;Terminal para Ponto de Retorno;31;0
731;Beberibe (Espinheiro);Principal;;;;180126;Avenida João de Barros;Boa vista;-8 3 7.60;-34 53 24.18;1;Terminal para Ponto de Retorno;32;0
731;Beberibe (Espinheiro);Principal;;;;180127;Avenida João de Barros;Soledade;-8 3 14.24;-34 53 23.53;1;Terminal para Ponto de Retorno;33;0
731;Beberibe (Espinheiro);Principal;;;;180128;Rua do Príncipe;Soledade;-8 3 20.96;-34 53 16.52;1;Terminal para Ponto de Retorno;34;0
731;Beberibe (Espinheiro);Principal;;;;180129;Rua do Príncipe;Soledade;-8 3 24.88;-34 53 9.51;1;Terminal para Ponto de Retorno;35;0
731;Beberibe (Espinheiro);Principal;;;;180132;Rua Princesa Isabel;Boa vista;-8 3 32.44;-34 52 50.95;1;Terminal para Ponto de Retorno;36;0
731;Beberibe (Espinheiro);Principal;;;;180134;Rua do Sol;Santo Antônio;-08 03.675;-34 52.771;3;Dois Sentidos;37;1
731;Beberibe (Espinheiro);Principal;;;;180303;Avenida Conde da Boa Vista;Boa vista;-8 3 39.11;-34 53 1.48;2;Ponto de Retorno para Terminal;0;2
731;Beberibe (Espinheiro);Principal;;;;180304;Avenida Conde da Boa Vista;Boa vista;-8 3 36.33;-34 53 7.17;2;Ponto de Retorno para Terminal;0;3
731;Beberibe (Espinheiro);Principal;;;;180305;Avenida Conde da Boa Vista;Boa vista;-8 3 35.17;-34 53 9.43;2;Ponto de Retorno para Terminal;0;4
731;Beberibe (Espinheiro);Principal;;;;180307;Avenida Conde da Boa Vista;Boa vista;-8 3 28.23;-34 53 21.64;2;Ponto de Retorno para Terminal;0;5
731;Beberibe (Espinheiro);Principal;;;;180309;Avenida Conde da Boa Vista;Boa vista;-8 3 22.78;-34 53 36.64;2;Ponto de Retorno para Terminal;0;6
731;Beberibe (Espinheiro);Principal;;;;180365;Rua Dom Bosco;Boa vista;-8 3 15.30;-34 53 45.56;2;Ponto de Retorno para Terminal;0;7
741;Dois Unidos;PrefeituraPombal;;;;110019;Avenida Norte;Encruzilhada;-8 2 17.29;-34 53 35.10;1;Terminal para Ponto de Retorno;28;0
741;Dois Unidos;PrefeituraPombal;;;;110020;Avenida Norte;Espinheiro;-8 2 21.21;-34 53 24.62;1;Terminal para Ponto de Retorno;29;0
741;Dois Unidos;PrefeituraPombal;;;;110021;Avenida Norte;Espinheiro;-8 2 23.12;-34 53 16.70;1;Terminal para Ponto de Retorno;30;0
741;Dois Unidos;PrefeituraPombal;;;;110022;Avenida Norte;Espinheiro;-8 2 28.00;-34 53 10.42;1;Terminal para Ponto de Retorno;31;0
741;Dois Unidos;PrefeituraPombal;;;;110023;Avenida Norte;Santo Amaro;-8 2 38.98;-34 52 55.46;1;Terminal para Ponto de Retorno;32;0
741;Dois Unidos;PrefeituraPombal;;;;110024;Avenida Norte;Santo Amaro;-8 2 42.77;-34 52 48.38;1;Terminal para Ponto de Retorno;33;0
741;Dois Unidos;PrefeituraPombal;;;;110025;Avenida Norte;Santo Amaro;-8  2 49.38;-34  52 40.00;1;Terminal para Ponto de Retorno;34;0
741;Dois Unidos;PrefeituraPombal;;;;110026;Avenida Norte;Santo Amaro;-8 2 56.65;-34 52 30.57;1;Terminal para Ponto de Retorno;35;0
741;Dois Unidos;PrefeituraPombal;;;;110029;Avenida Norte;Santo Amaro;-8  2 43.06;-34 52 46.85;2;Ponto de Retorno para Terminal;0;9
741;Dois Unidos;PrefeituraPombal;;;;110030;Avenida Norte;Santo Amaro;-8   2 38.12;-34 52 55.53;2;Ponto de Retorno para Terminal;0;10
741;Dois Unidos;PrefeituraPombal;;;;120030;Avenida Beberibe;Beberibe;-8 0 15.57;-34 53 49.25;1;Terminal para Ponto de Retorno;11;0
741;Dois Unidos;PrefeituraPombal;;;;120031;Avenida Beberibe;Beberibe;-8 0 16.61;-34 53 43.26;1;Terminal para Ponto de Retorno;12;0
741;Dois Unidos;PrefeituraPombal;;;;120032;Avenida Beberibe;Beberibe;-8 0 17.37;-34 53 37.39;1;Terminal para Ponto de Retorno;13;0
741;Dois Unidos;PrefeituraPombal;;;;120033;Avenida Beberibe;Beberibe;-8 0 21.32;-34 53 32.96;1;Terminal para Ponto de Retorno;14;0
741;Dois Unidos;PrefeituraPombal;;;;120034;Avenida Beberibe;Beberibe;-8 0 27.59;-34 53 24.94;1;Terminal para Ponto de Retorno;15;0
741;Dois Unidos;PrefeituraPombal;;;;120035;Avenida Beberibe;Porto da Madeira;-8 0 36.29;-34 53 20.84;1;Terminal para Ponto de Retorno;16;0
741;Dois Unidos;PrefeituraPombal;;;;120036;Avenida Beberibe;Água Fria;-8 0 45.81;-34 53 22.44;1;Terminal para Ponto de Retorno;17;0
741;Dois Unidos;PrefeituraPombal;;;;120037;Avenida Beberibe;Água Fria;-8 0 56.55;-34 53 27.25;1;Terminal para Ponto de Retorno;18;0
741;Dois Unidos;PrefeituraPombal;;;;120038;Avenida Beberibe;Água Fria;-8 1 1.70;-34 53 31.86;1;Terminal para Ponto de Retorno;19;0
741;Dois Unidos;PrefeituraPombal;;;;120039;Avenida Beberibe;Água Fria;-8 1 8.64;-34 53 38.27;1;Terminal para Ponto de Retorno;20;0
741;Dois Unidos;PrefeituraPombal;;;;120040;Avenida Beberibe;Água Fria;-8 1 21.03;-34 53 38.81;1;Terminal para Ponto de Retorno;21;0
741;Dois Unidos;PrefeituraPombal;;;;120041;Avenida Beberibe;Arruda;-8 1 33.64;-34 53 36.23;1;Terminal para Ponto de Retorno;22;0
741;Dois Unidos;PrefeituraPombal;;;;120042;Avenida Beberibe;Arruda;-8 1 46.74;-34 53 33.64;1;Terminal para Ponto de Retorno;23;0
741;Dois Unidos;PrefeituraPombal;;;;120043;Avenida Beberibe;Arruda;-8 1 54.99;-34 53 31.96;1;Terminal para Ponto de Retorno;24;0
741;Dois Unidos;PrefeituraPombal;;;;120044;Avenida Beberibe;Encruzilhada;-8 2 2.62;-34 53 30.36;1;Terminal para Ponto de Retorno;25;0
741;Dois Unidos;PrefeituraPombal;;;;120045;Avenida Beberibe;Encruzilhada;-8 2 10.48;-34 53 28.14;2;Ponto de Retorno para Terminal;0;14
741;Dois Unidos;PrefeituraPombal;;;;120047;Avenida Beberibe;Encruzilhada;-8 2 1.68;-34 53 29.98;2;Ponto de Retorno para Terminal;0;15
741;Dois Unidos;PrefeituraPombal;;;;120048;Avenida Beberibe;Arruda;-8 1 53.45;-34 53 31.73;2;Ponto de Retorno para Terminal;0;16
741;Dois Unidos;PrefeituraPombal;;;;120049;Avenida Beberibe;Arruda;-8 1 42.29;-34 53 33.95;2;Ponto de Retorno para Terminal;0;17
741;Dois Unidos;PrefeituraPombal;;;;120050;Avenida Beberibe;Arruda;-8 1 36.38;-34 53 35.06;2;Ponto de Retorno para Terminal;0;18
741;Dois Unidos;PrefeituraPombal;;;;120051;Avenida Beberibe;Arruda;-8 1 28.20;-34 53 36.84;2;Ponto de Retorno para Terminal;0;19
741;Dois Unidos;PrefeituraPombal;;;;120052;Avenida Beberibe;Água Fria;-8 1 15.46;-34 53 39.50;2;Ponto de Retorno para Terminal;0;20
741;Dois Unidos;PrefeituraPombal;;;;120053;Avenida Beberibe;Água Fria;-8 1 7.89;-34 53 36.62;2;Ponto de Retorno para Terminal;0;21
