route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"693020","0","693020_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"693020_ida"
"699036","0","699036_volta_0_0","Embu das Artes (Jardim Vazame)",,"1",,"699036_volta"
"699036","0","699036_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"699036_ida"
"702051","0","702051_ida_0_0","Sao Paulo (Metro Parada Inglesa)",,"0",,"702051_ida"
"702051","0","702051_volta_0_0","Guarulhos (Parque Continental)",,"1",,"702051_volta"
"702118","0","702118_volta_0_0","Itapevi (Centro)",,"1",,"702118_volta"
"702118","0","702118_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"702118_ida"
"702171","0","702171_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"702171_ida"
"702196","0","702196_volta_0_0","Itaquaquecetuba (Jardim California)",,"1",,"702196_volta"
"702196","0","702196_ida_0_0","Guarulhos (Jardim Santa Mena)",,"0",,"702196_ida"
"702224","0","702224_volta_0_0","Santana de Parnaiba (Jardim Sao Luis)",,"1",,"702224_volta"
"702224","0","702224_ida_0_0","Barueri (Parque Imperial)",,"0",,"702224_ida"
"702312","0","702312_ida_0_0","Osasco (Centro)",,"0",,"702312_ida"
"702312","0","702312_volta_0_0","Barueri (Parque Viana)",,"1",,"702312_volta"
"702442","0","702442_ida_0_0","Sao Paulo (Metro Sao Judas)",,"0",,"702442_ida"
"702442","0","702442_volta_0_0","Itapecerica da Serra (Jardim das Oliveiras)",,"1",,"702442_volta"
"702461","0","702461_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"702461_ida"
"702461","0","702461_volta_0_0","Itapevi (Vila Nova Esperanca)",,"1",,"702461_volta"
"702486","0","702486_ida_0_0","Osasco (Centro)",,"0",,"702486_ida"
"702486","0","702486_volta_0_0","Taboao da Serra (Jardim Monte Alegre)",,"1",,"702486_volta"
"703038","0","703038_volta_0_0","Cotia (Caucaia do Alto)",,"1",,"703038_volta"
"703038","0","703038_ida_0_0","Cotia (Portao)",,"0",,"703038_ida"
"704024","0","704024_volta_0_0","Sao Vicente (Parque Continental)",,"1",,"704024_volta"
"704024","0","704024_ida_0_0","Santos (Paqueta)",,"0",,"704024_ida"
"704061","0","704061_ida_0_0",,,"0",,"704061_ida"
"704505","0","704505_volta_0_0","Taboao da Serra (C.S.U.)",,"1",,"704505_volta"
"704505","0","704505_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"704505_ida"
"705039","0","705039_volta_0_0","Santa Isabel (Monte Serrat)",,"1",,"705039_volta"
"705039","0","705039_ida_0_0","Mogi das Cruzes (Estacao Cptm Estudantes)",,"0",,"705039_ida"
"706048","0","706048_ida_0_0","Santos (Conjunto Athie Jorge Cury)",,"0",,"706048_ida"
"706048","0","706048_volta_0_0","Praia Grande (Jardim Melvi)",,"1",,"706048_volta"
"706139","0","706139_volta_0_0","Osasco (Jardim Santa Maria)",,"1",,"706139_volta"
"706139","0","706139_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"706139_ida"
"706251","0","706251_ida_0_0","Sao Paulo (Metro Carrao)",,"0",,"706251_ida"
"706251","0","706251_volta_0_0","Guarulhos (Jardim Cumbica)",,"1",,"706251_volta"
"706351","0","706351_ida_0_0","Osasco (Vila Yara)",,"0",,"706351_ida"
"706351","0","706351_volta_0_0","Itapevi (Cohab/Jardim Paulista)",,"1",,"706351_volta"
"706373","0","706373_ida_0_0","Osasco (Vila Yara)",,"0",,"706373_ida"
"706373","0","706373_volta_0_0","Carapicuiba (Cidade Ariston)",,"1",,"706373_volta"
"706471","0","706471_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"706471_ida"
"706471","0","706471_volta_0_0","Osasco (Munhoz Junior)",,"1",,"706471_volta"
"706577","0","706577_volta_0_0","Embu-Guacu (Vila Louro)",,"1",,"706577_volta"
"706577","0","706577_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"706577_ida"
"708330","0","708330_ida_0_0","Osasco (Vila Yara)",,"0",,"708330_ida"
"708330","0","708330_volta_0_0","Barueri (Petrobras)",,"1",,"708330_volta"
"709054","0","709054_volta_0_0","Embu das Artes (Jardim Mimas)",,"1",,"709054_volta"
"709054","0","709054_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"709054_ida"
"710031","0","710031_volta_0_0","Guarulhos (Jardim Leblon)",,"1",,"710031_volta"
"710031","0","710031_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"710031_ida"
"710064","0","710064_ida_0_0","Sao Paulo (Metro Parada Inglesa)",,"0",,"710064_ida"
"710395","0","710395_volta_0_0","Osasco (Munhoz Junior)",,"1",,"710395_volta"
"710395","0","710395_ida_0_0","Sao Paulo (Lapa)",,"0",,"710395_ida"
"710418","0","710418_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"710418_ida"
"710418","0","710418_volta_0_0","Hortolandia (Jardim Amanda)",,"1",,"710418_volta"
"710427","0","710427_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"710427_ida"
"710427","0","710427_volta_0_0","Santana de Parnaiba (Parque Santana)",,"1",,"710427_volta"
"710519","0","710519_volta_0_0","Itapecerica da Serra (Jardim Branca Flor)",,"1",,"710519_volta"
"710519","0","710519_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"710519_ida"
"712131","0","712131_volta_0_0","Sao Vicente (Humaita)",,"1",,"712131_volta"
"712131","0","712131_ida_0_0","Santos (Ponta da Praia)",,"0",,"712131_ida"
"712202","0","712202_volta_0_0","Guaruja (Ferry Boat)",,"1",,"712202_volta"
"712202","0","712202_ida_0_0","Santos (Caruara)",,"0",,"712202_ida"
"712268","0","712268_volta_0_0","Osasco (Largo de Osasco)",,"1",,"712268_volta"
"712268","0","712268_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"712268_ida"
"712462","0","712462_volta_0_0","Guarulhos (Terminal Metropolitano Vila Galvao)",,"1",,"712462_volta"
"712462","0","712462_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"712462_ida"
"712516","0","712516_volta_0_0","Itapevi (Jardim Vitapolis)",,"1",,"712516_volta"
"712516","0","712516_ida_0_0","Santana de Parnaiba (Polo Empresarial Tambore)",,"0",,"712516_ida"
"712592","0","712592_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"712592_ida"
"712592","0","712592_volta_0_0","Guarulhos (Terminal Metropolitano Taboao)",,"1",,"712592_volta"
"712716","0","712716_ida_0_0","Sao Paulo (Lapa)",,"0",,"712716_ida"
"712716","0","712716_volta_0_0","Franco da Rocha (Parque Vitoria)",,"1",,"712716_volta"
"712759","0","712759_ida_0_0","Vargem Grande Paulista (Centro)",,"0",,"712759_ida"
"712759","0","712759_volta_0_0","Itapevi (Centro)",,"1",,"712759_volta"
"712878","0","712878_volta_0_0","Mairipora (Terminal Rodoviario Siguemi Aiacyda)",,"1",,"712878_volta"
"712878","0","712878_ida_0_0","Sao Paulo (Terminal Rodoviario do Tiete)",,"0",,"712878_ida"
"712968","0","712968_ida_0_0","Sao Paulo (Aeroporto de Congonhas)",,"0",,"712968_ida"
"712968","0","712968_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"712968_volta"
"714036","0","714036_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"714036_ida"
"714036","0","714036_volta_0_0","Guarulhos (Terminal Metropolitano Vila Galvao)",,"1",,"714036_volta"
"714130","0","714130_volta_0_0","Jandira (Jardim Nossa Senhora de Fatima)",,"1",,"714130_volta"
"714130","0","714130_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"714130_ida"
"714138","0","714138_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"714138_ida"
"714138","0","714138_volta_0_0","Guarulhos (Cocaia/Jardim Adriana)",,"1",,"714138_volta"
"714502","0","714502_volta_0_0","Cotia (Jardim Japao)",,"1",,"714502_volta"
"714502","0","714502_ida_0_0","Cotia (Portao)",,"0",,"714502_ida"
"715172","0","715172_ida_0_0","Barueri (Alphaville 3 / Bradesco)",,"0",,"715172_ida"
"715172","0","715172_volta_0_0","Osasco (Jardim Veloso)",,"1",,"715172_volta"
"715266","0","715266_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"715266_volta"
"715266","0","715266_ida_0_0","Sao Paulo (Metro Tatuape)",,"0",,"715266_ida"
"715273","0","715273_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"715273_ida"
"715273","0","715273_volta_0_0","Itaquaquecetuba (Jardim California)",,"1",,"715273_volta"
"715278","0","715278_volta_0_0","Cotia (Caucaia do Alto)",,"1",,"715278_volta"
"715278","0","715278_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"715278_ida"
"715472","0","715472_ida_0_0","Sao Paulo (Terminal Rodoviario Tiete)",,"0",,"715472_ida"
"715472","0","715472_volta_0_0","Embu das Artes (Parque Pirajussara)",,"1",,"715472_volta"
"716067","0","716067_ida_0_0","Sao Paulo (Metro Tucuruvi)",,"0",,"716067_ida"
"716067","0","716067_volta_0_0","Guarulhos (Jardim Leda)",,"1",,"716067_volta"
"716082","0","716082_volta_0_0","Guarulhos (Vila Carmela)",,"1",,"716082_volta"
"716082","0","716082_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"716082_ida"
"716088","0","716088_ida_0_0","Sao Paulo (Lapa)",,"0",,"716088_ida"
"716088","0","716088_volta_0_0","Santana de Parnaiba (Cidade de Sao Pedro - Gleba C)",,"1",,"716088_volta"
"716190","0","716190_volta_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"1",,"716190_volta"
"716190","0","716190_ida_0_0","Sao Paulo (Metro Paraiso)",,"0",,"716190_ida"
"716249","0","716249_volta_0_0","Barueri (Vale do Sol)",,"1",,"716249_volta"
"716249","0","716249_ida_0_0","Sao Paulo (Lapa)",,"0",,"716249_ida"
"716315","0","716315_ida_0_0","Osasco (Vila Yara)",,"0",,"716315_ida"
"716315","0","716315_volta_0_0","Barueri (Parque Imperial)",,"1",,"716315_volta"
"716412","0","716412_volta_0_0","Hortolandia (Jardim Sao Sebastiao)",,"1",,"716412_volta"
"716412","0","716412_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"716412_ida"
"716518","0","716518_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"716518_ida"
"716518","0","716518_volta_0_0","Itapecerica da Serra (Recreio Primavera)",,"1",,"716518_volta"
"717081","0","717081_ida_0_0","Guarulhos (Jardim Santa Mena)",,"0",,"717081_ida"
"717081","0","717081_volta_0_0","Aruja (Centro)",,"1",,"717081_volta"
"717379","0","717379_volta_0_0","Caieiras (Laranjeiras)",,"1",,"717379_volta"
"717379","0","717379_ida_0_0","Sao Paulo (Lapa)",,"0",,"717379_ida"
"717459","0","717459_ida_0_0","Osasco (Vila Yara)",,"0",,"717459_ida"
"717459","0","717459_volta_0_0","Barueri (Alphaville)",,"1",,"717459_volta"
"717472","0","717472_ida_0_0","Sao Paulo (Metro Capao Redondo)",,"0",,"717472_ida"
"717472","0","717472_volta_0_0","Itapecerica da Serra (Jardim Sao Marcos)",,"1",,"717472_volta"
"717555","0","717555_circular_0_0","Cotia (Atalaia) Sao Paulo (Shopping Morumbi) (Circular)",,"0",,"717555_circular"
"718053","0","718053_ida_0_0","Sao Paulo (Santo Amaro)",,"0",,"718053_ida"
"718053","0","718053_volta_0_0","Itapecerica da Serra (Jardim Sao Pedro)",,"1",,"718053_volta"
"719024","0","719024_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"719024_ida"
"719024","0","719024_volta_0_0","Guarulhos (Jardim Santa Paula)",,"1",,"719024_volta"
"719118","0","719118_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"719118_volta"
"719118","0","719118_ida_0_0","Sao Paulo (Brooklin Novo)",,"0",,"719118_ida"
"719293","0","719293_volta_0_0","Osasco (Jardim Santa Fe)",,"1",,"719293_volta"
"719293","0","719293_ida_0_0","Sao Paulo (Lapa)",,"0",,"719293_ida"
"719349","0","719349_volta_0_0","Osasco (Munhoz Junior)",,"1",,"719349_volta"
"719349","0","719349_ida_0_0","Sao Paulo (Metro Vila Madalena)",,"0",,"719349_ida"
"719389","0","719389_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"719389_ida"
"719389","0","719389_volta_0_0","Hortolandia (Parque Oreste Ongaro)",,"1",,"719389_volta"
"719415","0","719415_volta_0_0","Barueri (Alphaville 3 / Bradesco)",,"1",,"719415_volta"
"719415","0","719415_ida_0_0","Sao Paulo (Lapa)",,"0",,"719415_ida"
"720325","0","720325_volta_0_0","Carapicuiba (Vila Dirce)",,"1",,"720325_volta"
"720325","0","720325_ida_0_0","Sao Paulo (Lapa)",,"0",,"720325_ida"
"720402","0","720402_volta_0_0","Osasco (Vila Menck)",,"1",,"720402_volta"
"720402","0","720402_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"720402_ida"
"720415","0","720415_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"720415_ida"
"720415","0","720415_volta_0_0","Carapicuiba (Cohab V)",,"1",,"720415_volta"
"721069","0","721069_ida_0_0","Sao Paulo (Metro Tucuruvi)",,"0",,"721069_ida"
"721069","0","721069_volta_0_0","Guarulhos (Cocaia)",,"1",,"721069_volta"
"721357","0","721357_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"721357_ida"
"721357","0","721357_volta_0_0","Hortolandia (Jardim Amanda)",,"1",,"721357_volta"
"722057","0","722057_volta_0_0","Guarulhos (Jardim Sao Paulo)",,"1",,"722057_volta"
"722057","0","722057_ida_0_0","Sao Paulo (Metro Bras)",,"0",,"722057_ida"
"722296","0","722296_volta_0_0","Itapevi (Divisa Sao Roque)",,"1",,"722296_volta"
"722296","0","722296_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"722296_ida"
"722422","0","722422_ida_0_0","Franco da Rocha (Centro)",,"0",,"722422_ida"
"722422","0","722422_volta_0_0","Francisco Morato (Jardim da Alegria)",,"1",,"722422_volta"
"735153","0","735153_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"735153_ida"
"735153","0","735153_volta_0_0","Aruja (Centro)",,"1",,"735153_volta"
"735501","0","735501_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"735501_ida"
"735501","0","735501_volta_0_0","Guarulhos (Jardim Cumbica/Parque Brasilia)",,"1",,"735501_volta"
"735677","0","735677_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"735677_ida"
"735677","0","735677_volta_0_0","Santana de Parnaiba (Varzea de Souza)",,"1",,"735677_volta"
"736057","0","736057_ida_0_0","Santos (Ponta da Praia)",,"0",,"736057_ida"
"736057","0","736057_volta_0_0","Sao Vicente (Parque das Bandeiras Gleba II)",,"1",,"736057_volta"
"736095","0","736095_volta_0_0","Guarulhos (Bom Clima)",,"1",,"736095_volta"
"736095","0","736095_ida_0_0","Sao Paulo (Metro Tucuruvi)",,"0",,"736095_ida"
"736102","0","736102_ida_0_0","Sao Paulo (Metro Parada Inglesa)",,"0",,"736102_ida"
"736102","0","736102_volta_0_0","Guarulhos (Jardim Moreira)",,"1",,"736102_volta"
"736149","0","736149_volta_0_0","Guarulhos (Cocaia)",,"1",,"736149_volta"
"736149","0","736149_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"736149_ida"
"736474","0","736474_volta_0_0","Guarulhos (Vila Any)",,"1",,"736474_volta"
"736474","0","736474_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"736474_ida"
"736526","0","736526_volta_0_0","Carapicuiba (Jardim Novo Horizonte)",,"1",,"736526_volta"
"736526","0","736526_ida_0_0","Barueri (Alphaville 2)",,"0",,"736526_ida"
"736551","0","736551_ida_0_0","Osasco (Jardim Helena Maria)",,"0",,"736551_ida"
"736551","0","736551_volta_0_0","Barueri (Alphaville)",,"1",,"736551_volta"
"736805","0","736805_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"736805_ida"
"736805","0","736805_volta_0_0","Guarulhos (Jardim Angelica)",,"1",,"736805_volta"
"736900","0","736900_ida_0_0","Sao Paulo (Pirituba)",,"0",,"736900_ida"
"736900","0","736900_volta_0_0","Osasco (Jardim Adalgisa)",,"1",,"736900_volta"
"737245","0","737245_ida_0_0","Osasco (Vila Yara)",,"0",,"737245_ida"
"737245","0","737245_volta_0_0","Pirapora do Bom Jesus (Jardim Bom Jesus)",,"1",,"737245_volta"
"737348","0","737348_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"737348_ida"
"737348","0","737348_volta_0_0","Carapicuiba (Parque Jandaia)",,"1",,"737348_volta"
"737769","0","737769_volta_0_0","Itapevi (Cohab)",,"1",,"737769_volta"
"737769","0","737769_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"737769_ida"
"737868","0","737868_volta_0_0","Santana de Parnaiba (Colinas da Anhanguera)",,"1",,"737868_volta"
"737868","0","737868_ida_0_0","Santana de Parnaiba (Centro)",,"0",,"737868_ida"
"738102","0","738102_volta_0_0","Guarulhos (Parque Primavera)",,"1",,"738102_volta"
"738102","0","738102_ida_0_0","Sao Paulo (Penha)",,"0",,"738102_ida"
"738202","0","738202_ida_0_0","Sao Paulo (Lapa)",,"0",,"738202_ida"
"738202","0","738202_volta_0_0","Jandira (Jardim Nossa Senhora de Fatima)",,"1",,"738202_volta"
"738364","0","738364_ida_0_0","Caieiras (Jardim Nova Era)",,"0",,"738364_ida"
"738364","0","738364_volta_0_0","Franco da Rocha (Jardim Lago Azul)",,"1",,"738364_volta"
"738523","0","738523_ida_0_0","Barueri (Terminal Rodoferroviario Gualberto Tolaine)",,"0",,"738523_ida"
"738523","0","738523_volta_0_0","Jandira (Condominio Reserva de Santa Maria)",,"1",,"738523_volta"
"739145","0","739145_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"739145_ida"
"739145","0","739145_volta_0_0","Osasco (Jardim Santa Maria)",,"1",,"739145_volta"
"739184","0","739184_volta_0_0","Guarulhos (Parque Residencial Bambi)",,"1",,"739184_volta"
"739184","0","739184_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"739184_ida"
"739407","0","739407_volta_0_0","Santana de Parnaiba (Centro)",,"1",,"739407_volta"
"739407","0","739407_ida_0_0","Sao Paulo (Lapa)",,"0",,"739407_ida"
"739435","0","739435_ida_0_0","Santana de Parnaiba (Residencial Tambore III)",,"0",,"739435_ida"
"739435","0","739435_volta_0_0","Itapevi (Jardim Vitapolis)",,"1",,"739435_volta"
"739691","0","739691_ida_0_0","Barueri (Alphaville)",,"0",,"739691_ida"
"739691","0","739691_volta_0_0","Carapicuiba (Jardim Ana Estela)",,"1",,"739691_volta"
"739832","0","739832_ida_0_0","Sao Paulo (Pinheiros)",,"0",,"739832_ida"
"739832","0","739832_volta_0_0","Carapicuiba (Vila Menck)",,"1",,"739832_volta"
"739873","0","739873_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"739873_ida"
"739873","0","739873_volta_0_0","Hortolandia (Boa Esperanca)",,"1",,"739873_volta"
"740034","0","740034_volta_0_0","Guarulhos (Jardim Angelica)",,"1",,"740034_volta"
"740034","0","740034_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"740034_ida"
"740184","0","740184_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"740184_ida"
"740184","0","740184_volta_0_0","Carapicuiba (Cohab V)",,"1",,"740184_volta"
"740309","0","740309_ida_0_0","Sao Paulo (Estacao Cptm Dom Bosco)",,"0",,"740309_ida"
"740309","0","740309_volta_0_0","Guarulhos (Terminal Metropolitano Cecap)",,"1",,"740309_volta"
"740593","0","740593_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"740593_ida"
"740593","0","740593_volta_0_0","Barueri (Jardim do Libano)",,"1",,"740593_volta"
"740736","0","740736_ida_0_0","Sao Paulo (Metro Tatuape)",,"0",,"740736_ida"
"740736","0","740736_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"740736_volta"
"740968","0","740968_volta_0_0","Sao Paulo (Cidade Universitaria)",,"1",,"740968_volta"
"740968","0","740968_ida_0_0","Sao Bernardo do Campo (Terminal Metropolitano Sao Bernardo do Campo)",,"0",,"740968_ida"
"741082","0","741082_ida_0_0","Cubatao (Usiminas)",,"0",,"741082_ida"
"741082","0","741082_volta_0_0","Sao Vicente (Parque das Bandeiras)",,"1",,"741082_volta"
"741092","0","741092_ida_0_0","Sao Paulo (Metro Bras)",,"0",,"741092_ida"
"741092","0","741092_volta_0_0","Guarulhos (Haroldo Veloso)",,"1",,"741092_volta"
"741267","0","741267_volta_0_0","Barueri (Trevo de Alphaville)",,"1",,"741267_volta"
"741267","0","741267_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"741267_ida"
"741297","0","741297_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"741297_ida"
"741297","0","741297_volta_0_0","Barueri (Jardim Libano)",,"1",,"741297_volta"
"741312","0","741312_volta_0_0","Guarulhos (Conjunto Paes de Barros)",,"1",,"741312_volta"
"741312","0","741312_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"741312_ida"
"741652","0","741652_volta_0_0","Santa Isabel (Monte Serrat)",,"1",,"741652_volta"
"741652","0","741652_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"741652_ida"
"741747","0","741747_ida_0_0","Sao Paulo (Metro Penha)",,"0",,"741747_ida"
"741747","0","741747_volta_0_0","Guarulhos (Jardim Paraiso)",,"1",,"741747_volta"
"741758","0","741758_volta_0_0","Guarulhos (Aeroporto Internacional de Sao Paulo)",,"1",,"741758_volta"
"741758","0","741758_ida_0_0","Sao Paulo (Praca da Republica)",,"0",,"741758_ida"
"741797","0","741797_ida_0_0","Sao Paulo (Pedra Branca)",,"0",,"741797_ida"
"741797","0","741797_volta_0_0","Mairipora (Terminal Rodoviario Siguemi Aiacyda)",,"1",,"741797_volta"
"741862","0","741862_volta_0_0","Santana de Parnaiba (Colinas da Anhanguera)",,"1",,"741862_volta"
"741862","0","741862_ida_0_0","Sao Paulo (Lapa)",,"0",,"741862_ida"
"742035","0","742035_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"742035_ida"
"742035","0","742035_volta_0_0","Itaquaquecetuba (Parque Piratininga)",,"1",,"742035_volta"
"742041","0","742041_volta_0_0","Itaquaquecetuba (Parque Piratininga)",,"1",,"742041_volta"
"742041","0","742041_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"742041_ida"
"742228","0","742228_circular_0_0","Franco da Rocha (Centro) Caieiras (Vila dos Pinheiros) (Circular)",,"0",,"742228_circular"
"742346","0","742346_circular_0_0","Itapevi (Centro) Embu das Artes (Centro) (Circular)",,"0",,"742346_circular"
"742383","0","742383_volta_0_0","Osasco (Terminal Santa Maria)",,"1",,"742383_volta"
"742383","0","742383_ida_0_0","Barueri (Alphaville 3 / Bradesco)",,"0",,"742383_ida"
"743064","0","743064_ida_0_0","Santos (Ponta da Praia)",,"0",,"743064_ida"
"743064","0","743064_volta_0_0","Sao Vicente (Vila Ema)",,"1",,"743064_volta"
"743147","0","743147_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"743147_ida"
"743147","0","743147_volta_0_0","Carapicuiba (Jardim Guapiuva)",,"1",,"743147_volta"
"743154","0","743154_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"743154_ida"
"743154","0","743154_volta_0_0","Guarulhos (Jardim Alamo)",,"1",,"743154_volta"
"743246","0","743246_volta_0_0","Jandira (Jardim Nossa Senhora de Fatima)",,"1",,"743246_volta"
"743246","0","743246_ida_0_0","Santana de Parnaiba (Genesis II)",,"0",,"743246_ida"
"743454","0","743454_ida_0_0","Osasco (Km 19,5 - Raposo Tavares)",,"0",,"743454_ida"
"743454","0","743454_volta_0_0","Barueri (Terminal Rodoferroviario Gualberto Tolaine)",,"1",,"743454_volta"
"743607","0","743607_circular_0_0","Caieiras (Laranjeiras) Sao Paulo (Jardim do Russo) (Circular)",,"0",,"743607_circular"
"743901","0","743901_volta_0_0","Barueri (Centro)",,"1",,"743901_volta"
"743901","0","743901_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"743901_ida"
"743961","0","743961_volta_0_0","Osasco (Jardim Primeiro de Maio)",,"1",,"743961_volta"
"743961","0","743961_ida_0_0","Sao Paulo (Lapa)",,"0",,"743961_ida"
"744197","0","744197_volta_0_0","Jandira (Jardim Nossa Senhora de Fatima)",,"1",,"744197_volta"
"744197","0","744197_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"744197_ida"
"744327","0","744327_volta_0_0","Osasco (Jardim Veloso)",,"1",,"744327_volta"
"744327","0","744327_ida_0_0","Sao Paulo (Lapa)",,"0",,"744327_ida"
"744343","0","744343_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"744343_ida"
"744343","0","744343_volta_0_0","Guarulhos (Jardim Cumbica/Parque Brasilia)",,"1",,"744343_volta"
"744374","0","744374_ida_0_0","Osasco (Centro)",,"0",,"744374_ida"
"744374","0","744374_volta_0_0","Carapicuiba (Parque Santa Tereza)",,"1",,"744374_volta"
"744477","0","744477_ida_0_0",,,"0",,"744477_ida"
"744525","0","744525_volta_0_0","Barueri (Alphaville)",,"1",,"744525_volta"
"744525","0","744525_ida_0_0","Carapicuiba (Aldeia)",,"0",,"744525_ida"
"744556","0","744556_volta_0_0","Caieiras (Jardim Nova Era)",,"1",,"744556_volta"
"744556","0","744556_ida_0_0","Sao Paulo (Terminal Rodoviario Barra Funda)",,"0",,"744556_ida"
"744572","0","744572_ida_0_0","Sao Paulo (Mercado de Pirituba)",,"0",,"744572_ida"
"744572","0","744572_volta_0_0","Barueri (Alphaville)",,"1",,"744572_volta"
"744682","0","744682_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"744682_ida"
"744682","0","744682_volta_0_0","Aruja (Vila Pedroso)",,"1",,"744682_volta"
"744819","0","744819_volta_0_0","Guarulhos (Jardim Angelica)",,"1",,"744819_volta"
"744819","0","744819_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"744819_ida"
"744890","0","744890_volta_0_0","Cajamar (Lago Azul)",,"1",,"744890_volta"
"744890","0","744890_ida_0_0","Sao Paulo (Perus)",,"0",,"744890_ida"
"744933","0","744933_volta_0_0","Osasco (Jardim Primeiro de Maio)",,"1",,"744933_volta"
"744933","0","744933_ida_0_0","Sao Paulo (Lapa)",,"0",,"744933_ida"
"745004","0","745004_ida_0_0","Franco da Rocha (Centro)",,"0",,"745004_ida"
"745004","0","745004_volta_0_0","Mairipora (Terminal Rodoviario Siguemi Aiacyda)",,"1",,"745004_volta"
"745083","0","745083_circular_0_0","Santos (Jardim Radio Clube) Santos (Boqueirao) (Circular)",,"0",,"745083_circular"
"745166","0","745166_volta_0_0","Guarulhos (Bairro dos Lavras)",,"1",,"745166_volta"
"745166","0","745166_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"745166_ida"
"745303","0","745303_volta_0_0","Santana de Parnaiba (Parque Santana)",,"1",,"745303_volta"
"745303","0","745303_ida_0_0","Sao Paulo (Lapa)",,"0",,"745303_ida"
"745467","0","745467_ida_0_0","Sao Paulo (Metro Corinthians/Itaquera)",,"0",,"745467_ida"
"745467","0","745467_volta_0_0","Guarulhos (Vila Any)",,"1",,"745467_volta"
"745501","0","745501_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"745501_ida"
